#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,4,1	302	313836223	COUNT	minutes	months	0.000015	0.001000	0.000094	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	hours	seconds	0.162592	0.000500	1.115095	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	hours	minutes	0.023205	0.000500	0.104120	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	hours	hours	0.001374	0.000500	0.007985	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	hours	days	0.000099	0.000500	0.000388	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	hours	months	0.000022	0.001500	0.000088	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	days	seconds	0.235646	0.000500	1.121681	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	days	minutes	0.022376	0.000500	0.117578	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	days	hours	0.004178	0.000500	0.017464	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	days	days	0.000225	0.000500	0.001128	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	days	months	0.000024	0.000500	0.000100	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	months	seconds	0.120287	0.000500	1.122877	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	months	minutes	0.024815	0.000500	0.118676	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	months	hours	0.005697	0.000500	0.018609	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	months	days	0.000360	0.000500	0.002883	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	months	months	0.000030	0.000500	0.000215	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	years	seconds	0.495029	0.000000	2.000000	0.000000
rationalPower1,4,4,1	302	313836223	SUM	subsecond	seconds	0.170818	0.001000	0.030173	0.000000
rationalPower1,4,4,1	302	313836223	SUM	subsecond	minutes	0.007940	0.000500	0.001616	0.000000
rationalPower1,4,4,1	302	313836223	SUM	subsecond	hours	0.000585	0.000000	0.000091	0.000000
rationalPower1,4,4,1	302	313836223	SUM	subsecond	days	0.000086	0.000000	0.000007	0.000000
rationalPower1,4,4,1	302	313836223	SUM	subsecond	months	0.000008	0.000000	0.000001	0.000000
rationalPower1,4,4,1	302	313836223	SUM	subsecond	years	0.000000	0.002000	0.000000	0.000000
rationalPower1,4,4,1	302	313836223	SUM	seconds	seconds	0.150225	0.000500	0.069043	0.000000
rationalPower1,4,4,1	302	313836223	SUM	seconds	minutes	0.006630	0.000500	0.001084	0.000000
rationalPower1,4,4,1	302	313836223	SUM	seconds	hours	0.000553	0.000500	0.000072	0.000000
rationalPower1,4,4,1	302	313836223	SUM	seconds	days	0.000086	0.001000	0.000005	0.000000
rationalPower1,4,4,1	302	313836223	SUM	seconds	months	0.000008	0.001500	0.000001	0.000000
rationalPower1,4,4,1	302	313836223	SUM	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,4,1	302	313836223	SUM	minutes	seconds	0.275554	0.000500	0.079354	0.000000
rationalPower1,4,4,1	302	313836223	SUM	minutes	minutes	0.015558	0.000500	0.001953	0.000000
rationalPower1,4,4,1	302	313836223	SUM	minutes	hours	0.000752	0.000500	0.000075	0.000000
rationalPower1,4,4,1	302	313836223	SUM	minutes	days	0.000088	0.000500	0.000005	0.000000
rationalPower1,4,4,1	302	313836223	SUM	minutes	months	0.000010	0.000500	0.000001	0.000000
rationalPower1,4,4,1	302	313836223	SUM	hours	seconds	0.226475	0.000500	0.080801	0.000000
rationalPower1,4,4,1	302	313836223	SUM	hours	minutes	0.026733	0.000500	0.002621	0.000000
rationalPower1,4,4,1	302	313836223	SUM	hours	hours	0.001450	0.000500	0.000118	0.000000
rationalPower1,4,4,1	302	313836223	SUM	hours	days	0.000096	0.000500	0.000005	0.000000
rationalPower1,4,4,1	302	313836223	SUM	hours	months	0.000022	0.000500	0.000001	0.000000
