#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:mean	ci-width:mean	ci-miss-rate
rationalPower1,2,32,1	13896	313814094	SUM	seconds	years	0.000000	0.002000	0.000000	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	minutes	seconds	0.045853	0.000002	0.044490	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	minutes	minutes	0.000712	0.000041	0.000200	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	minutes	hours	0.000040	0.000085	0.000009	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	minutes	days	0.000004	0.000530	0.000001	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	minutes	months	0.000001	0.001439	0.000000	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	hours	seconds	0.072928	0.000003	0.047687	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	hours	minutes	0.002059	0.000012	0.000347	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	hours	hours	0.000091	0.000047	0.000013	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	hours	days	0.000005	0.000325	0.000001	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	hours	months	0.000001	0.001067	0.000000	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	days	seconds	0.081257	0.000003	0.048393	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	days	minutes	0.004119	0.000002	0.000516	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	days	hours	0.000186	0.000009	0.000020	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	days	days	0.000006	0.000136	0.000001	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	days	months	0.000001	0.000734	0.000000	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	months	seconds	0.053542	0.000002	0.048499	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	months	minutes	0.006419	0.000003	0.000631	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	months	hours	0.000369	0.000004	0.000030	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	months	days	0.000013	0.000072	0.000001	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	months	months	0.000001	0.000455	0.000000	0.000000
rationalPower1,2,32,1	13896	313814094	SUM	years	seconds	0.984649	0.000000	2.000000	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	subsecond	seconds	0.006579	0.000017	0.033007	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	subsecond	minutes	0.000345	0.000034	0.001669	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	subsecond	hours	0.000023	0.000174	0.000129	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	subsecond	days	0.000002	0.000724	0.000012	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	subsecond	months	0.000000	0.004273	0.000002	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	subsecond	years	0.000000	0.021000	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	seconds	seconds	0.014145	0.000004	0.108994	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	seconds	minutes	0.000370	0.000560	0.001916	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	seconds	hours	0.000026	0.000422	0.000146	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	seconds	days	0.000002	0.001427	0.000012	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	seconds	months	0.000000	0.012844	0.000002	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	seconds	years	0.000000	0.006000	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	minutes	seconds	0.031491	0.000005	0.189171	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	minutes	minutes	0.000673	0.000055	0.003438	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	minutes	hours	0.000033	0.000343	0.000167	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	minutes	days	0.000002	0.001967	0.000011	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	minutes	months	0.000000	0.006324	0.000001	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	hours	seconds	0.051944	0.000038	0.269933	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	hours	minutes	0.001553	0.000029	0.007430	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	hours	hours	0.000058	0.003369	0.000280	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	hours	days	0.000003	0.004318	0.000013	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	hours	months	0.000000	0.017885	0.000002	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	days	seconds	0.058319	0.000036	0.312343	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	days	minutes	0.003302	0.000041	0.015737	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	days	hours	0.000121	0.002607	0.000610	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	days	days	0.000005	0.002883	0.000024	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	days	months	0.000000	0.010157	0.000002	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	months	seconds	0.044607	0.000003	0.320618	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	months	minutes	0.004385	0.000018	0.024060	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	months	hours	0.000197	0.000063	0.001081	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	months	days	0.000008	0.005696	0.000039	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	months	months	0.000001	0.028030	0.000004	0.000000
rationalPower1,1,1,1	36385	313814094	COUNT	years	seconds	0.495030	0.000000	2.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	subsecond	seconds	0.009966	0.000000	0.005529	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	subsecond	minutes	0.000386	0.029763	0.000147	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	subsecond	hours	0.000029	0.000217	0.000007	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	subsecond	days	0.000003	0.001517	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	subsecond	months	0.000000	0.005000	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	subsecond	years	0.000000	0.015000	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	seconds	seconds	0.025720	0.000006	0.041722	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	seconds	minutes	0.000419	0.000590	0.000159	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	seconds	hours	0.000029	0.001632	0.000008	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	seconds	days	0.000003	0.008049	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	seconds	months	0.000000	0.012844	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	seconds	years	0.000000	0.013000	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	minutes	seconds	0.045645	0.000005	0.045047	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	minutes	minutes	0.000709	0.000562	0.000214	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	minutes	hours	0.000037	0.001519	0.000009	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	minutes	days	0.000003	0.001985	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	minutes	months	0.000000	0.006949	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	seconds	0.074096	0.000003	0.047290	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	minutes	0.001769	0.000029	0.000313	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	hours	0.000066	0.003384	0.000011	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	days	0.000003	0.005138	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	months	0.000000	0.032241	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	seconds	0.080926	0.001013	0.048237	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	minutes	0.003618	0.000034	0.000459	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	hours	0.000136	0.000052	0.000017	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	days	0.000005	0.005024	0.000001	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	months	0.000000	0.019940	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	seconds	0.053038	0.000083	0.048412	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	minutes	0.004957	0.000031	0.000562	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	hours	0.000233	0.000024	0.000022	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	days	0.000010	0.000232	0.000001	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	months	0.000001	0.055091	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	years	seconds	0.984648	0.000000	2.000000	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	seconds	0.006249	0.000000	0.028946	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	minutes	0.000297	0.000102	0.001301	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	hours	0.000024	0.000478	0.000124	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	days	0.000002	0.002241	0.000010	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	months	0.000000	0.022182	0.000001	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	years	0.000000	0.013000	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	seconds	0.013440	0.000008	0.095310	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	minutes	0.000330	0.000086	0.001625	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	hours	0.000022	0.000461	0.000119	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	days	0.000001	0.003154	0.000009	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	months	0.000000	0.007841	0.000001	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	years	0.000000	0.013000	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	seconds	0.029190	0.000004	0.175380	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	minutes	0.000536	0.000088	0.002878	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	hours	0.000027	0.000634	0.000138	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	days	0.000002	0.001908	0.000009	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	months	0.000000	0.010576	0.000001	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	seconds	0.048143	0.000004	0.255514	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	minutes	0.001248	0.000013	0.006119	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	hours	0.000044	0.000253	0.000218	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	days	0.000002	0.002141	0.000011	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	months	0.000000	0.008012	0.000001	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	seconds	0.056980	0.000005	0.307334	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	minutes	0.002777	0.000006	0.013574	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	hours	0.000090	0.000034	0.000505	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	days	0.000004	0.000918	0.000019	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	months	0.000000	0.006160	0.000002	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	seconds	0.045313	0.000002	0.319353	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	minutes	0.004241	0.000003	0.020886	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	hours	0.000180	0.000020	0.000871	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	days	0.000007	0.000392	0.000031	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	months	0.000001	0.003803	0.000003	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	years	seconds	0.495037	0.000000	2.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	seconds	0.006994	0.000017	0.005227	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	minutes	0.000351	0.000034	0.000125	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	hours	0.000031	0.000870	0.000007	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	days	0.000002	0.009828	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	months	0.000000	0.026818	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	years	0.000000	0.017000	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	seconds	0.021841	0.000045	0.041002	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	minutes	0.000374	0.000137	0.000146	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	hours	0.000025	0.001144	0.000007	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	days	0.000002	0.002531	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	months	0.000000	0.011080	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	years	0.000000	0.020000	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	seconds	0.045952	0.000005	0.044519	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	minutes	0.000687	0.000099	0.000197	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	hours	0.000033	0.000505	0.000008	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	days	0.000002	0.002950	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	months	0.000000	0.007419	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	seconds	0.067313	0.000036	0.047007	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	minutes	0.001457	0.000017	0.000287	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	hours	0.000054	0.000125	0.000010	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	days	0.000003	0.002382	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	months	0.000000	0.009727	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	seconds	0.080202	0.000034	0.048107	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	minutes	0.003122	0.000061	0.000427	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	hours	0.000107	0.000042	0.000015	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	days	0.000004	0.000859	0.000001	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	months	0.000000	0.006759	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	seconds	0.054205	0.000003	0.048381	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	minutes	0.004536	0.000005	0.000527	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	hours	0.000178	0.000016	0.000020	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	days	0.000007	0.000345	0.000001	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	months	0.000001	0.002879	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	years	seconds	0.984655	0.000000	2.000000	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	seconds	0.006550	0.000017	0.023839	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	minutes	0.000216	0.000085	0.001173	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	hours	0.000019	0.000435	0.000097	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	days	0.000001	0.002069	0.000007	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	months	0.000000	0.025000	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	years	0.000000	0.038000	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	seconds	0.010181	0.000006	0.087167	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	minutes	0.000268	0.000117	0.001346	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	hours	0.000020	0.000427	0.000103	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	days	0.000001	0.004516	0.000008	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	months	0.000000	0.011737	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	years	0.000000	1.060000	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	seconds	0.025975	0.000002	0.154631	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	minutes	0.000460	0.000084	0.002393	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	hours	0.000023	0.000554	0.000117	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	days	0.000002	0.005696	0.000008	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	months	0.000000	0.014680	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	seconds	0.040846	0.000004	0.242849	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	minutes	0.000995	0.000075	0.005209	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	hours	0.000027	0.000248	0.000186	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	days	0.000002	0.005642	0.000009	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	months	0.000000	0.013771	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	seconds	0.054534	0.000005	0.300995	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	minutes	0.002543	0.000038	0.011549	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	hours	0.000085	0.000043	0.000412	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	days	0.000003	0.001358	0.000015	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	months	0.000000	0.014442	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	seconds	0.048444	0.000003	0.317401	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	minutes	0.003454	0.000057	0.018084	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	hours	0.000135	0.000281	0.000735	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	days	0.000005	0.000793	0.000026	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	months	0.000000	0.011545	0.000002	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	years	seconds	0.495039	0.001000	2.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	seconds	0.008049	0.000000	0.005132	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	minutes	0.000225	0.000085	0.000124	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	hours	0.000020	0.000652	0.000007	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	days	0.000002	0.006931	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	months	0.000000	0.023818	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	years	0.000000	0.037000	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	seconds	0.019775	0.000005	0.040565	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	minutes	0.000305	0.000115	0.000133	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	hours	0.000023	0.001189	0.000007	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	days	0.000002	0.005922	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	months	0.000000	0.014778	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	years	0.000000	0.014000	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	seconds	0.041317	0.000005	0.043788	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	minutes	0.000584	0.000048	0.000179	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	hours	0.000028	0.000548	0.000007	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	days	0.000002	0.002694	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	months	0.000000	0.021564	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	seconds	0.059686	0.000014	0.046735	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	minutes	0.001067	0.000024	0.000264	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	hours	0.000030	0.000253	0.000009	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	days	0.000002	0.003099	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	months	0.000000	0.021154	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	seconds	0.077080	0.000036	0.047998	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	minutes	0.002739	0.000025	0.000393	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	hours	0.000093	0.000091	0.000014	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	days	0.000004	0.001527	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	months	0.000000	0.017157	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	seconds	0.054513	0.000080	0.048374	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	minutes	0.003806	0.000006	0.000492	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	hours	0.000137	0.000123	0.000018	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	days	0.000006	0.000853	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	months	0.000000	0.010985	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	years	seconds	0.984669	0.000000	2.000000	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	seconds	0.005980	0.000017	0.021728	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	minutes	0.000224	0.000119	0.001010	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	hours	0.000018	0.000609	0.000088	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	days	0.000001	0.007966	0.000007	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	months	0.000000	0.029727	0.000001	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	years	0.000000	0.038000	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	seconds	0.009702	0.000010	0.080553	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	minutes	0.000237	0.000108	0.001171	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	hours	0.000017	0.000667	0.000085	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	days	0.000001	0.005283	0.000007	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	months	0.000000	0.022442	0.000001	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	years	0.000000	0.042000	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	minutes	seconds	0.023332	0.000002	0.141172	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	minutes	minutes	0.000368	0.000041	0.001987	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	minutes	hours	0.000019	0.000777	0.000096	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	minutes	days	0.000001	0.003085	0.000007	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	minutes	months	0.000000	0.017367	0.000001	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	hours	seconds	0.036887	0.000002	0.224355	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	hours	minutes	0.000774	0.000021	0.004346	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	hours	hours	0.000027	0.000484	0.000160	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	hours	days	0.000002	0.004450	0.000008	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	hours	months	0.000000	0.018178	0.000001	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	days	seconds	0.053523	0.000002	0.293010	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	days	minutes	0.002159	0.000006	0.010120	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	days	hours	0.000074	0.000052	0.000358	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	days	days	0.000003	0.002320	0.000014	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	days	months	0.000000	0.019915	0.000001	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	months	seconds	0.044731	0.000003	0.314799	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	months	minutes	0.002762	0.000002	0.015864	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	months	hours	0.000117	0.000024	0.000629	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	months	days	0.000004	0.001734	0.000022	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	months	months	0.000000	0.014515	0.000002	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	years	seconds	0.495046	0.000000	2.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	subsecond	seconds	0.007118	0.000017	0.004880	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	subsecond	minutes	0.000298	0.000203	0.000116	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	subsecond	hours	0.000024	0.001087	0.000006	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	subsecond	days	0.000002	0.006034	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	subsecond	months	0.000000	0.031273	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	subsecond	years	0.000000	0.043000	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	seconds	seconds	0.019031	0.000010	0.040150	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	seconds	minutes	0.000267	0.000117	0.000124	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	seconds	hours	0.000021	0.000497	0.000006	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	seconds	days	0.000002	0.002681	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	seconds	months	0.000000	0.018683	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	seconds	years	0.000000	0.025000	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	minutes	seconds	0.038320	0.000002	0.043225	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	minutes	minutes	0.000466	0.000077	0.000164	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	minutes	hours	0.000022	0.000621	0.000007	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	minutes	days	0.000002	0.003295	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	minutes	months	0.000000	0.018008	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	hours	seconds	0.056489	0.000002	0.046238	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	hours	minutes	0.000945	0.000012	0.000242	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	hours	hours	0.000036	0.000331	0.000009	0.000000
rationalPower1,1,8,1	102483	313814094	SUM	hours	days	0.000002	0.005603	0.000000	0.000000
