#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:mean	ci-width:mean	ci-miss-rate
rationalPower1,1,16,1	145353	313814094	BF	seconds	hours	0.000000	0.000085	0.010263	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	days	0.000000	0.000622	0.010042	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	months	0.000000	0.002173	0.010011	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	years	0.000000	0.004000	0.010000	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	seconds	0.052284	0.000006	0.130238	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	minutes	0.000000	0.000018	0.015068	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	hours	0.000000	0.000067	0.010340	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	days	0.000000	0.000499	0.010047	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	months	0.000000	0.002280	0.010011	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	seconds	0.136330	0.000001	0.398099	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	minutes	0.000000	0.000029	0.030987	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	hours	0.000000	0.000062	0.010877	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	days	0.000000	0.000501	0.010060	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	months	0.000000	0.003348	0.010013	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	seconds	0.170660	0.000001	0.699183	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	minutes	0.000000	0.000006	0.083539	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	hours	0.000000	0.000013	0.013478	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	days	0.000000	0.000328	0.010151	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	months	0.000000	0.001909	0.010016	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	seconds	0.177196	0.000002	0.888309	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	minutes	0.000000	0.000023	0.199574	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	hours	0.000000	0.000020	0.023051	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	days	0.000000	0.000144	0.010458	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	months	0.000000	0.001364	0.010040	0.000000
rationalPower1,1,16,1	145353	313814094	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	seconds	0.135593	0.000034	0.015884	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	minutes	0.000000	0.000017	0.010775	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	hours	0.000000	0.000087	0.010142	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	days	0.000000	0.000345	0.010028	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	months	0.000000	0.001091	0.010007	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	years	0.000000	0.011000	0.010000	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	seconds	0.073255	0.000028	0.021161	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	minutes	0.000287	0.000040	0.011214	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	hours	0.000000	0.000153	0.010175	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	days	0.000000	0.000431	0.010031	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	months	0.000000	0.001767	0.010007	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	years	0.000000	0.019000	0.010000	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	seconds	0.042229	0.000013	0.096668	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	minutes	0.000000	0.000015	0.013223	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	hours	0.000000	0.000131	0.010232	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	days	0.000000	0.000414	0.010032	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	months	0.000000	0.001889	0.010008	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	seconds	0.113486	0.000002	0.304479	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	minutes	0.000000	0.000016	0.023637	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	hours	0.000000	0.000040	0.010531	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	days	0.000000	0.000450	0.010042	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	months	0.000000	0.001656	0.010009	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	seconds	0.168907	0.000003	0.671513	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	minutes	0.000000	0.000004	0.071243	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	hours	0.000000	0.000018	0.012686	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	days	0.000000	0.000224	0.010111	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	months	0.000000	0.001179	0.010012	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	seconds	0.177196	0.000006	0.858758	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	minutes	0.000000	0.000011	0.163837	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	hours	0.000000	0.000032	0.019547	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	days	0.000000	0.000063	0.010338	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	months	0.000000	0.001182	0.010028	0.000000
rationalPower1,1,32,1	204829	313814094	BF	years	seconds	1.000000	0.000000	0.999996	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	seconds	0.203390	0.000085	0.013542	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	minutes	0.000000	0.000254	0.010675	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	hours	0.000000	0.000174	0.010140	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	days	0.000000	0.001966	0.010025	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	months	0.000000	0.012364	0.010004	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	years	0.000000	0.037000	0.010000	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	seconds	0.113186	0.000030	0.017781	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	minutes	0.000287	0.000057	0.010877	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	hours	0.000000	0.000285	0.010135	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	days	0.000000	0.001620	0.010022	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	months	0.000000	0.011059	0.010005	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	years	0.000000	0.033000	0.010000	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	seconds	0.031313	0.000007	0.073275	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	minutes	0.000000	0.000038	0.012604	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	hours	0.000000	0.000207	0.010170	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	days	0.000000	0.001624	0.010024	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	months	0.000000	0.011744	0.010006	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	seconds	0.092115	0.000018	0.231467	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	minutes	0.000000	0.000016	0.018971	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	hours	0.000000	0.000119	0.010391	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	days	0.000000	0.001894	0.010027	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	months	0.000000	0.011217	0.010006	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	seconds	0.161309	0.000003	0.563628	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	minutes	0.000000	0.000005	0.051456	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	hours	0.000000	0.000057	0.011783	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	days	0.000000	0.000694	0.010071	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	months	0.000000	0.010953	0.010008	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	seconds	0.174114	0.000008	0.797659	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	minutes	0.000000	0.000005	0.137298	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	hours	0.000000	0.000051	0.017401	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	days	0.000000	0.000467	0.010267	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	months	0.000000	0.006530	0.010019	0.000000
rationalPower1,1,64,1	290491	313814094	BF	years	seconds	1.000000	0.000000	0.999995	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	seconds	0.305085	0.000102	0.011737	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	minutes	0.000000	0.000068	0.010494	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	hours	0.000000	0.000174	0.010067	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	days	0.000000	0.001310	0.010014	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	months	0.000000	0.009727	0.010004	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	years	0.000000	0.023000	0.010000	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	seconds	0.213157	0.000053	0.012814	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	minutes	0.001724	0.000066	0.010650	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	hours	0.000000	0.000340	0.010089	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	days	0.000000	0.001679	0.010016	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	months	0.000000	0.005265	0.010003	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	years	0.000000	0.018000	0.010000	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	seconds	0.032175	0.000014	0.058009	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	minutes	0.000287	0.000041	0.011776	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	hours	0.000000	0.000301	0.010118	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	days	0.000000	0.001410	0.010017	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	months	0.000000	0.004954	0.010004	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	seconds	0.072218	0.000004	0.187945	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	minutes	0.000000	0.000011	0.017035	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	hours	0.000000	0.000106	0.010271	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	days	0.000000	0.001085	0.010022	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	months	0.000000	0.004996	0.010005	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	seconds	0.157218	0.000002	0.523220	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	minutes	0.000000	0.000005	0.044802	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	hours	0.000000	0.000069	0.011396	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	days	0.000000	0.000727	0.010055	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	months	0.000000	0.004263	0.010006	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	seconds	0.174114	0.000008	0.741886	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	minutes	0.000000	0.000035	0.105835	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	hours	0.000000	0.000016	0.015006	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	days	0.000000	0.000310	0.010185	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	months	0.000000	0.003530	0.010016	0.000000
rationalPower1,1,128,1	409466	313814094	BF	years	seconds	1.000000	0.000000	0.999993	0.000000
