#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	seconds	0.048771	0.000500	0.318947	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	minutes	0.001137	0.010999	0.004884	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	hours	0.000078	0.001500	0.000397	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	days	0.000005	0.003495	0.000027	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	months	0.000001	0.011494	0.000004	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	seconds	years	0.000000	0.013000	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	seconds	0.108992	0.000500	0.677533	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	minutes	0.002027	0.000496	0.010235	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	hours	0.000092	0.001488	0.000450	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	days	0.000007	0.003500	0.000030	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	minutes	months	0.000001	0.012490	0.000003	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	seconds	0.163378	0.000500	0.831708	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	minutes	0.004679	0.000500	0.022635	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	hours	0.000189	0.002500	0.000829	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	days	0.000007	0.003492	0.000038	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	hours	months	0.000001	0.011494	0.000004	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	seconds	0.170820	0.000500	0.851529	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	minutes	0.010078	0.000500	0.052944	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	hours	0.000324	0.000500	0.001840	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	days	0.000015	0.002500	0.000069	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	days	months	0.000001	0.010489	0.000005	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	seconds	0.139042	0.000500	0.869126	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	minutes	0.016672	0.000500	0.074697	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	hours	0.000632	0.000500	0.003334	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	days	0.000027	0.001500	0.000127	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	months	months	0.000002	0.010498	0.000009	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	years	seconds	0.495037	0.000000	2.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	seconds	0.035061	0.000500	0.034516	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	minutes	0.001288	0.000500	0.000598	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	hours	0.000132	0.007999	0.000031	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	days	0.000012	0.112486	0.000002	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	months	0.000001	0.178991	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	subsecond	years	0.000000	0.017000	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	seconds	0.072252	0.000500	0.036116	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	minutes	0.001248	0.001995	0.000472	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	hours	0.000082	0.001500	0.000025	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	days	0.000006	0.003492	0.000001	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	months	0.000001	0.013484	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	seconds	years	0.000000	0.020000	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	seconds	0.180025	0.000500	0.053541	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	minutes	0.002506	0.000496	0.000707	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	hours	0.000119	0.001484	0.000026	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	days	0.000008	0.003487	0.000001	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	minutes	months	0.000001	0.011495	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	seconds	0.276174	0.000500	0.063622	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	minutes	0.005466	0.000500	0.001022	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	hours	0.000214	0.002000	0.000035	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	days	0.000009	0.003990	0.000002	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	hours	months	0.000001	0.012997	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	seconds	0.282711	0.000500	0.064203	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	minutes	0.011444	0.000499	0.001571	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	hours	0.000406	0.000500	0.000053	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	days	0.000015	0.002500	0.000002	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	days	months	0.000001	0.010487	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	seconds	0.174296	0.000500	0.066255	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	minutes	0.017914	0.000500	0.002054	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	hours	0.000697	0.000500	0.000073	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	days	0.000028	0.001500	0.000003	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	months	months	0.000002	0.006499	0.000000	0.000000
rationalPower1,1,2,1	51265	313814094	SUM	years	seconds	0.984655	0.000000	2.000000	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	seconds	0.038756	0.000500	0.100108	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	minutes	0.000918	0.001000	0.004099	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	hours	0.000111	0.001000	0.000347	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	days	0.000006	0.003000	0.000022	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	months	0.000001	0.041998	0.000003	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	subsecond	years	0.000000	0.038000	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	seconds	0.035248	0.000500	0.263390	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	minutes	0.000958	0.004994	0.004465	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	hours	0.000065	0.001000	0.000307	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	days	0.000005	0.003442	0.000022	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	months	0.000000	0.018427	0.000002	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	seconds	years	0.000000	1.060000	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	seconds	0.102448	0.000500	0.627846	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	minutes	0.001561	0.000496	0.008338	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	hours	0.000079	0.001494	0.000348	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	days	0.000005	0.003474	0.000023	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	minutes	months	0.000001	0.015469	0.000003	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	seconds	0.152665	0.000500	0.814282	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	minutes	0.003788	0.000497	0.020216	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	hours	0.000106	0.001500	0.000670	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	days	0.000006	0.005445	0.000030	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	hours	months	0.000001	0.021445	0.000004	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	seconds	0.174437	0.000500	0.848795	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	minutes	0.009877	0.000499	0.043679	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	hours	0.000325	0.000500	0.001535	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	days	0.000011	0.004496	0.000052	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	days	months	0.000001	0.017471	0.000004	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	seconds	0.138647	0.000500	0.866194	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	minutes	0.014969	0.000499	0.068519	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	hours	0.000558	0.000498	0.003008	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	days	0.000018	0.003500	0.000099	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	months	months	0.000002	0.025488	0.000007	0.000000
rationalPower1,1,4,1	72711	313814094	COUNT	years	seconds	0.495039	0.001000	2.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	seconds	0.060644	0.000000	0.032383	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	minutes	0.000739	0.001000	0.000513	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	hours	0.000098	0.001000	0.000027	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	days	0.000008	0.011999	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	months	0.000001	0.038998	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	subsecond	years	0.000000	0.037000	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	seconds	0.053689	0.000500	0.033749	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	minutes	0.001051	0.066992	0.000456	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	hours	0.000079	0.535928	0.000021	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	days	0.000007	0.004453	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	months	0.000001	0.017456	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	seconds	years	0.000000	0.014000	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	seconds	0.180238	0.000500	0.051833	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	minutes	0.001866	0.000500	0.000632	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	hours	0.000104	0.001499	0.000023	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	days	0.000006	0.004458	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	minutes	months	0.000001	0.013432	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	seconds	0.245400	0.000500	0.063351	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	minutes	0.003899	0.000500	0.000981	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	hours	0.000114	0.001500	0.000032	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	days	0.000008	0.008497	0.000001	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	hours	months	0.000001	0.040492	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	seconds	0.281921	0.000499	0.065045	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	minutes	0.009421	0.000500	0.001452	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	hours	0.000341	0.001500	0.000049	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	days	0.000013	0.004487	0.000002	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	days	months	0.000001	0.036492	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	seconds	0.179736	0.000498	0.065999	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	minutes	0.016848	0.000500	0.001917	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	hours	0.000568	0.000500	0.000066	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	days	0.000020	0.003500	0.000003	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	months	months	0.000002	0.024499	0.000000	0.000000
rationalPower1,1,4,1	72711	313814094	SUM	years	seconds	0.984669	0.000000	2.000000	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	seconds	0.038756	0.000500	0.100102	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	minutes	0.000769	0.001000	0.003921	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	hours	0.000077	0.001000	0.000342	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	days	0.000007	0.017499	0.000025	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	months	0.000001	0.059998	0.000002	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	subsecond	years	0.000000	0.038000	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	seconds	0.031928	0.000500	0.231953	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	minutes	0.000834	0.007499	0.003517	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	hours	0.000064	0.001499	0.000297	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	days	0.000004	0.012491	0.000020	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	months	0.000000	0.047489	0.000002	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	seconds	years	0.000000	0.042000	0.000000	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	minutes	seconds	0.091118	0.000500	0.600968	0.000000
rationalPower1,1,8,1	102483	313814094	COUNT	minutes	minutes	0.001342	0.000500	0.007017	0.000000
