#decay	# windows in store	# elements in stream	query	age class	length class	error:p99	latency:p99	ci-width:p99	ci-miss-rate
rationalPower1,4,2,1	174	313814094	SUM	minutes	days	0.000235	0.002000	0.000009	0.000000
rationalPower1,4,2,1	174	313814094	SUM	minutes	months	0.000029	0.002000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	seconds	0.620301	0.002000	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	minutes	0.058355	0.001500	0.005281	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	hours	0.005111	0.001500	0.000212	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	days	0.000355	0.001500	0.000011	0.000000
rationalPower1,4,2,1	174	313814094	SUM	hours	months	0.000028	0.003500	0.000001	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	seconds	0.503240	0.001500	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	minutes	0.052360	0.001500	0.005305	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	hours	0.008940	0.001500	0.000241	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	days	0.000640	0.001500	0.000018	0.000000
rationalPower1,4,2,1	174	313814094	SUM	days	months	0.000044	0.002500	0.000001	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	seconds	0.502563	0.001500	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	minutes	0.045821	0.001500	0.005307	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	hours	0.008494	0.002000	0.000243	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	days	0.001666	0.003500	0.000022	0.000000
rationalPower1,4,2,1	174	313814094	SUM	months	months	0.000130	0.001000	0.000001	0.000000
rationalPower1,4,2,1	174	313814094	SUM	years	seconds	0.984671	0.000000	2.000000	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	seconds	0.126064	0.001000	0.840470	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	minutes	0.010743	0.001000	0.041411	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	hours	0.000888	0.001000	0.003083	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	days	0.000071	0.001000	0.000256	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	months	0.000027	0.000000	0.000073	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	subsecond	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	seconds	0.338770	0.001500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	minutes	0.013673	0.001500	0.049033	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	hours	0.000896	0.001500	0.002988	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	days	0.000069	0.001500	0.000256	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	months	0.000028	0.001500	0.000073	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	seconds	0.365607	0.001500	1.999903	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	minutes	0.027901	0.001500	0.135095	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	hours	0.001481	0.001500	0.004059	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	days	0.000075	0.001500	0.000565	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	months	0.000027	0.001000	0.000075	0.000000
