#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,8,1	521	313814094	CMS	subsecond	minutes	5.309280	0.000000	0.105755	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	hours	5.040238	0.000000	0.010111	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	days	4.978756	0.001000	0.000864	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	months	5.000413	0.001000	0.000186	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	years	3.989356	0.000000	0.000000	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	seconds	5.070612	0.000500	1.999900	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	minutes	4.922560	0.000500	0.069170	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	hours	4.969926	0.000500	0.008691	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	days	4.991901	0.001499	0.000777	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	months	5.000386	0.001500	0.000188	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	years	4.988417	0.018000	0.000000	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	seconds	7.391118	0.000500	1.999905	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	minutes	5.054834	0.000499	0.172602	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	hours	4.995292	0.000500	0.009214	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	days	4.994086	0.002000	0.001058	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	months	5.001034	0.001000	0.000201	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	seconds	8.029448	0.000499	1.999927	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	minutes	5.482418	0.000499	0.377710	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	hours	5.048434	0.000500	0.021099	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	days	4.997165	0.000500	0.001291	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	months	5.000719	0.001499	0.000223	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	seconds	8.768714	0.000500	1.999932	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	minutes	5.504938	0.000499	0.412858	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	hours	5.042706	0.000500	0.068881	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	days	4.998686	0.000500	0.002896	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	months	5.002494	0.001000	0.000259	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	seconds	8.397686	0.000500	1.999933	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	minutes	5.373264	0.000499	0.411473	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	hours	5.049887	0.000500	0.081936	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	days	5.003808	0.000500	0.008018	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	months	5.001889	0.001000	0.000621	0.000000
rationalPower1,4,8,1	521	313814094	CMS	years	seconds	0.000595	0.000000	2.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	seconds	3.012401	0.000000	0.606043	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	minutes	4.904153	0.001500	0.083814	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	hours	5.027784	0.004000	0.006424	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	days	4.978057	0.003000	0.000755	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	months	5.000302	0.001000	0.000136	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	years	3.986047	0.001000	0.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	seconds	4.711158	0.000500	1.999900	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	minutes	4.642700	0.000500	0.057469	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	hours	4.930768	0.000500	0.005233	0.000000
