#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,2,2,1	2282	313836223	BF	days	months	0.000000	0.000500	0.013295	0.000000
rationalPower1,2,2,1	2282	313836223	BF	months	seconds	0.164869	0.000500	0.999917	0.000000
rationalPower1,2,2,1	2282	313836223	BF	months	minutes	0.000000	0.000500	0.993518	0.000000
rationalPower1,2,2,1	2282	313836223	BF	months	hours	0.000000	0.000500	0.839168	0.000000
rationalPower1,2,2,1	2282	313836223	BF	months	days	0.000000	0.000500	0.145038	0.000000
rationalPower1,2,2,1	2282	313836223	BF	months	months	0.000000	0.000500	0.029262	0.000000
rationalPower1,2,2,1	2282	313836223	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,4,1	3577	313836223	BF	subsecond	seconds	0.033898	0.000500	0.105706	0.000000
rationalPower1,2,4,1	3577	313836223	BF	subsecond	minutes	0.000000	0.000500	0.042871	0.000000
rationalPower1,2,4,1	3577	313836223	BF	subsecond	hours	0.000000	0.000500	0.020236	0.000000
rationalPower1,2,4,1	3577	313836223	BF	subsecond	days	0.000000	0.000000	0.013682	0.000000
rationalPower1,2,4,1	3577	313836223	BF	subsecond	months	0.000000	0.001000	0.011608	0.000000
rationalPower1,2,4,1	3577	313836223	BF	subsecond	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,4,1	3577	313836223	BF	seconds	seconds	0.038782	0.000500	0.332215	0.000000
rationalPower1,2,4,1	3577	313836223	BF	seconds	minutes	0.000287	0.000500	0.048483	0.000000
rationalPower1,2,4,1	3577	313836223	BF	seconds	hours	0.000000	0.000500	0.020789	0.000000
rationalPower1,2,4,1	3577	313836223	BF	seconds	days	0.000000	0.000500	0.013389	0.000000
rationalPower1,2,4,1	3577	313836223	BF	seconds	months	0.000000	0.001500	0.011603	0.000000
rationalPower1,2,4,1	3577	313836223	BF	seconds	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,4,1	3577	313836223	BF	minutes	seconds	0.160299	0.000500	0.939285	0.000000
rationalPower1,2,4,1	3577	313836223	BF	minutes	minutes	0.000000	0.000500	0.164576	0.000000
rationalPower1,2,4,1	3577	313836223	BF	minutes	hours	0.000000	0.000500	0.023937	0.000000
rationalPower1,2,4,1	3577	313836223	BF	minutes	days	0.000000	0.000500	0.013228	0.000000
rationalPower1,2,4,1	3577	313836223	BF	minutes	months	0.000000	0.001500	0.011394	0.000000
rationalPower1,2,4,1	3577	313836223	BF	hours	seconds	0.182019	0.000500	0.992666	0.000000
rationalPower1,2,4,1	3577	313836223	BF	hours	minutes	0.000737	0.000500	0.575724	0.000000
rationalPower1,2,4,1	3577	313836223	BF	hours	hours	0.000000	0.000500	0.054505	0.000000
rationalPower1,2,4,1	3577	313836223	BF	hours	days	0.000000	0.000500	0.014271	0.000000
rationalPower1,2,4,1	3577	313836223	BF	hours	months	0.000000	0.001500	0.011426	0.000000
rationalPower1,2,4,1	3577	313836223	BF	days	seconds	0.192870	0.000500	0.999247	0.000000
rationalPower1,2,4,1	3577	313836223	BF	days	minutes	0.000000	0.000500	0.941448	0.000000
rationalPower1,2,4,1	3577	313836223	BF	days	hours	0.000000	0.000500	0.350172	0.000000
rationalPower1,2,4,1	3577	313836223	BF	days	days	0.000000	0.000500	0.030421	0.000000
rationalPower1,2,4,1	3577	313836223	BF	days	months	0.000000	0.001500	0.012117	0.000000
rationalPower1,2,4,1	3577	313836223	BF	months	seconds	0.164869	0.000500	0.999852	0.000000
rationalPower1,2,4,1	3577	313836223	BF	months	minutes	0.000000	0.000500	0.988722	0.000000
rationalPower1,2,4,1	3577	313836223	BF	months	hours	0.000000	0.000500	0.762626	0.000000
rationalPower1,2,4,1	3577	313836223	BF	months	days	0.000000	0.000500	0.126575	0.000000
rationalPower1,2,4,1	3577	313836223	BF	months	months	0.000000	0.000500	0.020862	0.000000
rationalPower1,2,4,1	3577	313836223	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,8,1	5724	313836223	BF	subsecond	seconds	0.050847	0.000500	0.085025	0.000000
rationalPower1,2,8,1	5724	313836223	BF	subsecond	minutes	0.000000	0.003999	0.030665	0.000000
rationalPower1,2,8,1	5724	313836223	BF	subsecond	hours	0.000000	0.001500	0.015710	0.000000
rationalPower1,2,8,1	5724	313836223	BF	subsecond	days	0.000000	0.000500	0.012076	0.000000
rationalPower1,2,8,1	5724	313836223	BF	subsecond	months	0.000000	0.001000	0.011113	0.000000
rationalPower1,2,8,1	5724	313836223	BF	subsecond	years	0.000000	0.003000	0.010000	0.000000
rationalPower1,2,8,1	5724	313836223	BF	seconds	seconds	0.033898	0.000500	0.243843	0.000000
rationalPower1,2,8,1	5724	313836223	BF	seconds	minutes	0.000287	0.000500	0.034482	0.000000
rationalPower1,2,8,1	5724	313836223	BF	seconds	hours	0.000000	0.000500	0.016173	0.000000
rationalPower1,2,8,1	5724	313836223	BF	seconds	days	0.000000	0.000500	0.011968	0.000000
rationalPower1,2,8,1	5724	313836223	BF	seconds	months	0.000000	0.001500	0.011101	0.000000
rationalPower1,2,8,1	5724	313836223	BF	seconds	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,8,1	5724	313836223	BF	minutes	seconds	0.151681	0.000500	0.904733	0.000000
rationalPower1,2,8,1	5724	313836223	BF	minutes	minutes	0.000000	0.000500	0.121287	0.000000
rationalPower1,2,8,1	5724	313836223	BF	minutes	hours	0.000000	0.000500	0.019114	0.000000
rationalPower1,2,8,1	5724	313836223	BF	minutes	days	0.000000	0.000500	0.012242	0.000000
rationalPower1,2,8,1	5724	313836223	BF	minutes	months	0.000000	0.001500	0.010702	0.000000
rationalPower1,2,8,1	5724	313836223	BF	hours	seconds	0.182019	0.000500	0.989812	0.000000
rationalPower1,2,8,1	5724	313836223	BF	hours	minutes	0.000737	0.000500	0.510771	0.000000
rationalPower1,2,8,1	5724	313836223	BF	hours	hours	0.000000	0.000500	0.040343	0.000000
rationalPower1,2,8,1	5724	313836223	BF	hours	days	0.000000	0.000500	0.012867	0.000000
rationalPower1,2,8,1	5724	313836223	BF	hours	months	0.000000	0.001500	0.010942	0.000000
rationalPower1,2,8,1	5724	313836223	BF	days	seconds	0.192870	0.000500	0.998664	0.000000
rationalPower1,2,8,1	5724	313836223	BF	days	minutes	0.000000	0.000500	0.905124	0.000000
rationalPower1,2,8,1	5724	313836223	BF	days	hours	0.000000	0.000500	0.259234	0.000000
rationalPower1,2,8,1	5724	313836223	BF	days	days	0.000000	0.000500	0.020764	0.000000
rationalPower1,2,8,1	5724	313836223	BF	days	months	0.000000	0.001500	0.011266	0.000000
rationalPower1,2,8,1	5724	313836223	BF	months	seconds	0.164869	0.000500	0.999773	0.000000
rationalPower1,2,8,1	5724	313836223	BF	months	minutes	0.000000	0.000500	0.981266	0.000000
rationalPower1,2,8,1	5724	313836223	BF	months	hours	0.000000	0.000500	0.636353	0.000000
rationalPower1,2,8,1	5724	313836223	BF	months	days	0.000000	0.000500	0.073809	0.000000
rationalPower1,2,8,1	5724	313836223	BF	months	months	0.000000	0.002000	0.014519	0.000000
rationalPower1,2,8,1	5724	313836223	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,16,1	9034	313836223	BF	subsecond	seconds	0.067797	0.000500	0.065939	0.000000
rationalPower1,2,16,1	9034	313836223	BF	subsecond	minutes	0.000000	0.001500	0.023864	0.000000
rationalPower1,2,16,1	9034	313836223	BF	subsecond	hours	0.000000	0.000000	0.015241	0.000000
rationalPower1,2,16,1	9034	313836223	BF	subsecond	days	0.000000	0.001500	0.011396	0.000000
rationalPower1,2,16,1	9034	313836223	BF	subsecond	months	0.000000	0.001000	0.010658	0.000000
rationalPower1,2,16,1	9034	313836223	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,16,1	9034	313836223	BF	seconds	seconds	0.026142	0.000500	0.164557	0.000000
rationalPower1,2,16,1	9034	313836223	BF	seconds	minutes	0.000000	0.000500	0.026421	0.000000
rationalPower1,2,16,1	9034	313836223	BF	seconds	hours	0.000000	0.000500	0.014736	0.000000
rationalPower1,2,16,1	9034	313836223	BF	seconds	days	0.000000	0.001500	0.011159	0.000000
rationalPower1,2,16,1	9034	313836223	BF	seconds	months	0.000000	0.001500	0.010652	0.000000
rationalPower1,2,16,1	9034	313836223	BF	seconds	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,16,1	9034	313836223	BF	minutes	seconds	0.127837	0.000500	0.847874	0.000000
rationalPower1,2,16,1	9034	313836223	BF	minutes	minutes	0.000000	0.000500	0.088044	0.000000
rationalPower1,2,16,1	9034	313836223	BF	minutes	hours	0.000000	0.000500	0.015634	0.000000
rationalPower1,2,16,1	9034	313836223	BF	minutes	days	0.000000	0.001000	0.011380	0.000000
rationalPower1,2,16,1	9034	313836223	BF	minutes	months	0.000000	0.001500	0.010518	0.000000
rationalPower1,2,16,1	9034	313836223	BF	hours	seconds	0.180545	0.000500	0.980646	0.000000
rationalPower1,2,16,1	9034	313836223	BF	hours	minutes	0.000737	0.000500	0.416503	0.000000
rationalPower1,2,16,1	9034	313836223	BF	hours	hours	0.000000	0.000500	0.029406	0.000000
rationalPower1,2,16,1	9034	313836223	BF	hours	days	0.000000	0.000500	0.011879	0.000000
rationalPower1,2,16,1	9034	313836223	BF	hours	months	0.000000	0.001500	0.010571	0.000000
rationalPower1,2,16,1	9034	313836223	BF	days	seconds	0.192870	0.000500	0.998097	0.000000
rationalPower1,2,16,1	9034	313836223	BF	days	minutes	0.000000	0.000500	0.866829	0.000000
rationalPower1,2,16,1	9034	313836223	BF	days	hours	0.000000	0.000500	0.193882	0.000000
rationalPower1,2,16,1	9034	313836223	BF	days	days	0.000000	0.000500	0.017192	0.000000
rationalPower1,2,16,1	9034	313836223	BF	days	months	0.000000	0.001500	0.010847	0.000000
rationalPower1,2,16,1	9034	313836223	BF	months	seconds	0.164869	0.000500	0.999668	0.000000
rationalPower1,2,16,1	9034	313836223	BF	months	minutes	0.000000	0.000500	0.971999	0.000000
rationalPower1,2,16,1	9034	313836223	BF	months	hours	0.000000	0.000500	0.543469	0.000000
rationalPower1,2,16,1	9034	313836223	BF	months	days	0.000000	0.000500	0.048984	0.000000
rationalPower1,2,16,1	9034	313836223	BF	months	months	0.000000	0.000500	0.013903	0.000000
rationalPower1,2,16,1	9034	313836223	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,32,1	13928	313836223	BF	subsecond	seconds	0.050847	0.000500	0.041530	0.000000
rationalPower1,2,32,1	13928	313836223	BF	subsecond	minutes	0.000000	0.000500	0.018556	0.000000
rationalPower1,2,32,1	13928	313836223	BF	subsecond	hours	0.000000	0.000000	0.012298	0.000000
rationalPower1,2,32,1	13928	313836223	BF	subsecond	days	0.000000	0.001000	0.010877	0.000000
rationalPower1,2,32,1	13928	313836223	BF	subsecond	months	0.000000	0.001000	0.010463	0.000000
rationalPower1,2,32,1	13928	313836223	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,32,1	13928	313836223	BF	seconds	seconds	0.032175	0.000500	0.125943	0.000000
rationalPower1,2,32,1	13928	313836223	BF	seconds	minutes	0.000000	0.000500	0.021104	0.000000
rationalPower1,2,32,1	13928	313836223	BF	seconds	hours	0.000000	0.000500	0.012481	0.000000
rationalPower1,2,32,1	13928	313836223	BF	seconds	days	0.000000	0.001492	0.010944	0.000000
rationalPower1,2,32,1	13928	313836223	BF	seconds	months	0.000000	0.001492	0.010451	0.000000
rationalPower1,2,32,1	13928	313836223	BF	seconds	years	0.000000	0.133000	0.010000	0.000000
rationalPower1,2,32,1	13928	313836223	BF	minutes	seconds	0.107153	0.000500	0.764212	0.000000
rationalPower1,2,32,1	13928	313836223	BF	minutes	minutes	0.000000	0.000497	0.056552	0.000000
rationalPower1,2,32,1	13928	313836223	BF	minutes	hours	0.000000	0.000499	0.013450	0.000000
rationalPower1,2,32,1	13928	313836223	BF	minutes	days	0.000000	0.000500	0.010920	0.000000
rationalPower1,2,32,1	13928	313836223	BF	minutes	months	0.000000	0.001500	0.010311	0.000000
rationalPower1,2,32,1	13928	313836223	BF	hours	seconds	0.180545	0.000500	0.979644	0.000000
rationalPower1,2,32,1	13928	313836223	BF	hours	minutes	0.000737	0.000496	0.359067	0.000000
rationalPower1,2,32,1	13928	313836223	BF	hours	hours	0.000000	0.000500	0.028178	0.000000
rationalPower1,2,32,1	13928	313836223	BF	hours	days	0.000000	0.004995	0.011307	0.000000
rationalPower1,2,32,1	13928	313836223	BF	hours	months	0.000000	0.002488	0.010339	0.000000
rationalPower1,2,32,1	13928	313836223	BF	days	seconds	0.192870	0.000500	0.997048	0.000000
rationalPower1,2,32,1	13928	313836223	BF	days	minutes	0.000000	0.000497	0.814891	0.000000
rationalPower1,2,32,1	13928	313836223	BF	days	hours	0.000000	0.000499	0.136586	0.000000
rationalPower1,2,32,1	13928	313836223	BF	days	days	0.000000	0.000499	0.015228	0.000000
rationalPower1,2,32,1	13928	313836223	BF	days	months	0.000000	0.056997	0.010574	0.000000
rationalPower1,2,32,1	13928	313836223	BF	months	seconds	0.164869	0.000499	0.999474	0.000000
rationalPower1,2,32,1	13928	313836223	BF	months	minutes	0.000000	0.000500	0.959295	0.000000
rationalPower1,2,32,1	13928	313836223	BF	months	hours	0.000000	0.000496	0.463976	0.000000
rationalPower1,2,32,1	13928	313836223	BF	months	days	0.000000	0.000500	0.037862	0.000000
rationalPower1,2,32,1	13928	313836223	BF	months	months	0.000000	0.000499	0.011887	0.000000
rationalPower1,2,32,1	13928	313836223	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,1,1,1	36394	313836223	BF	subsecond	seconds	0.016949	0.002500	0.078505	0.000000
rationalPower1,1,1,1	36394	313836223	BF	subsecond	minutes	0.000000	0.006000	0.029116	0.000000
rationalPower1,1,1,1	36394	313836223	BF	subsecond	hours	0.000000	0.004000	0.012581	0.000000
rationalPower1,1,1,1	36394	313836223	BF	subsecond	days	0.000000	0.010499	0.010617	0.000000
rationalPower1,1,1,1	36394	313836223	BF	subsecond	months	0.000000	0.001000	0.010133	0.000000
rationalPower1,1,1,1	36394	313836223	BF	subsecond	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,1,1,1	36394	313836223	BF	seconds	seconds	0.026429	0.000500	0.235694	0.000000
rationalPower1,1,1,1	36394	313836223	BF	seconds	minutes	0.000287	0.000500	0.027637	0.000000
rationalPower1,1,1,1	36394	313836223	BF	seconds	hours	0.000000	0.001500	0.012620	0.000000
rationalPower1,1,1,1	36394	313836223	BF	seconds	days	0.000000	0.001500	0.010500	0.000000
rationalPower1,1,1,1	36394	313836223	BF	seconds	months	0.000000	0.002499	0.010127	0.000000
rationalPower1,1,1,1	36394	313836223	BF	seconds	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,1,1,1	36394	313836223	BF	minutes	seconds	0.114910	0.000500	0.792320	0.000000
rationalPower1,1,1,1	36394	313836223	BF	minutes	minutes	0.000000	0.000500	0.070366	0.000000
rationalPower1,1,1,1	36394	313836223	BF	minutes	hours	0.000000	0.001500	0.013770	0.000000
rationalPower1,1,1,1	36394	313836223	BF	minutes	days	0.000000	0.001500	0.010494	0.000000
rationalPower1,1,1,1	36394	313836223	BF	minutes	months	0.000000	0.001500	0.010112	0.000000
rationalPower1,1,1,1	36394	313836223	BF	hours	seconds	0.179808	0.000500	0.963541	0.000000
rationalPower1,1,1,1	36394	313836223	BF	hours	minutes	0.000737	0.000500	0.297899	0.000000
rationalPower1,1,1,1	36394	313836223	BF	hours	hours	0.000000	0.000500	0.021959	0.000000
rationalPower1,1,1,1	36394	313836223	BF	hours	days	0.000000	0.001500	0.010753	0.000000
rationalPower1,1,1,1	36394	313836223	BF	hours	months	0.000000	0.001500	0.010146	0.000000
rationalPower1,1,1,1	36394	313836223	BF	days	seconds	0.192870	0.000500	0.992981	0.000000
rationalPower1,1,1,1	36394	313836223	BF	days	minutes	0.000000	0.000500	0.615389	0.000000
rationalPower1,1,1,1	36394	313836223	BF	days	hours	0.000000	0.000500	0.062855	0.000000
rationalPower1,1,1,1	36394	313836223	BF	days	days	0.000000	0.001500	0.012042	0.000000
rationalPower1,1,1,1	36394	313836223	BF	days	months	0.000000	0.001499	0.010221	0.000000
rationalPower1,1,1,1	36394	313836223	BF	months	seconds	0.164869	0.000500	0.998092	0.000000
rationalPower1,1,1,1	36394	313836223	BF	months	minutes	0.000000	0.000500	0.855847	0.000000
rationalPower1,1,1,1	36394	313836223	BF	months	hours	0.000000	0.002000	0.200591	0.000000
rationalPower1,1,1,1	36394	313836223	BF	months	days	0.000000	0.001500	0.017579	0.000000
rationalPower1,1,1,1	36394	313836223	BF	months	months	0.000000	0.005000	0.010624	0.000000
rationalPower1,1,1,1	36394	313836223	BF	years	seconds	1.000000	0.001000	1.000000	0.000000
rationalPower1,1,2,1	51266	313836223	BF	subsecond	seconds	0.050847	0.000500	0.058477	0.000000
rationalPower1,1,2,1	51266	313836223	BF	subsecond	minutes	0.000000	0.000500	0.023949	0.000000
rationalPower1,1,2,1	51266	313836223	BF	subsecond	hours	0.000000	0.003999	0.011958	0.000000
rationalPower1,1,2,1	51266	313836223	BF	subsecond	days	0.000000	0.001000	0.010439	0.000000
rationalPower1,1,2,1	51266	313836223	BF	subsecond	months	0.000000	0.019999	0.010093	0.000000
rationalPower1,1,2,1	51266	313836223	BF	subsecond	years	0.000000	0.005000	0.010000	0.000000
rationalPower1,1,2,1	51266	313836223	BF	seconds	seconds	0.022982	0.000500	0.168425	0.000000
rationalPower1,1,2,1	51266	313836223	BF	seconds	minutes	0.000000	0.000500	0.022702	0.000000
rationalPower1,1,2,1	51266	313836223	BF	seconds	hours	0.000000	0.001998	0.011872	0.000000
rationalPower1,1,2,1	51266	313836223	BF	seconds	days	0.000000	0.001499	0.010350	0.000000
rationalPower1,1,2,1	51266	313836223	BF	seconds	months	0.000000	0.001499	0.010087	0.000000
rationalPower1,1,2,1	51266	313836223	BF	seconds	years	0.000000	0.004000	0.010000	0.000000
rationalPower1,1,2,1	51266	313836223	BF	minutes	seconds	0.108302	0.000500	0.765062	0.000000
rationalPower1,1,2,1	51266	313836223	BF	minutes	minutes	0.000000	0.000500	0.057325	0.000000
rationalPower1,1,2,1	51266	313836223	BF	minutes	hours	0.000000	0.003998	0.012591	0.000000
rationalPower1,1,2,1	51266	313836223	BF	minutes	days	0.000000	0.001500	0.010333	0.000000
rationalPower1,1,2,1	51266	313836223	BF	minutes	months	0.000000	0.001499	0.010082	0.000000
rationalPower1,1,2,1	51266	313836223	BF	hours	seconds	0.173176	0.000500	0.953282	0.000000
rationalPower1,1,2,1	51266	313836223	BF	hours	minutes	0.000737	0.000500	0.186806	0.000000
rationalPower1,1,2,1	51266	313836223	BF	hours	hours	0.000000	0.000500	0.017372	0.000000
rationalPower1,1,2,1	51266	313836223	BF	hours	days	0.000000	0.002999	0.010472	0.000000
rationalPower1,1,2,1	51266	313836223	BF	hours	months	0.000000	0.001499	0.010091	0.000000
rationalPower1,1,2,1	51266	313836223	BF	days	seconds	0.192870	0.000500	0.990198	0.000000
rationalPower1,1,2,1	51266	313836223	BF	days	minutes	0.000000	0.000500	0.539308	0.000000
rationalPower1,1,2,1	51266	313836223	BF	days	hours	0.000000	0.000500	0.048781	0.000000
rationalPower1,1,2,1	51266	313836223	BF	days	days	0.000000	0.003000	0.011588	0.000000
rationalPower1,1,2,1	51266	313836223	BF	days	months	0.000000	0.001500	0.010141	0.000000
rationalPower1,1,2,1	51266	313836223	BF	months	seconds	0.164869	0.000500	0.997320	0.000000
rationalPower1,1,2,1	51266	313836223	BF	months	minutes	0.000000	0.000500	0.843561	0.000000
rationalPower1,1,2,1	51266	313836223	BF	months	hours	0.000000	0.000500	0.150162	0.000000
rationalPower1,1,2,1	51266	313836223	BF	months	days	0.000000	0.001000	0.015942	0.000000
rationalPower1,1,2,1	51266	313836223	BF	months	months	0.000000	0.001000	0.010506	0.000000
rationalPower1,1,2,1	51266	313836223	BF	years	seconds	1.000000	0.000000	0.999999	0.000000
rationalPower1,1,4,1	72728	313836223	BF	subsecond	seconds	0.033898	0.000500	0.047686	0.000000
rationalPower1,1,4,1	72728	313836223	BF	subsecond	minutes	0.000000	0.000500	0.016323	0.000000
rationalPower1,1,4,1	72728	313836223	BF	subsecond	hours	0.000000	0.000500	0.011954	0.000000
rationalPower1,1,4,1	72728	313836223	BF	subsecond	days	0.000000	0.001000	0.010379	0.000000
rationalPower1,1,4,1	72728	313836223	BF	subsecond	months	0.000000	0.029998	0.010055	0.000000
rationalPower1,1,4,1	72728	313836223	BF	subsecond	years	0.000000	0.006000	0.010000	0.000000
rationalPower1,1,4,1	72728	313836223	BF	seconds	seconds	0.028440	0.000500	0.136966	0.000000
rationalPower1,1,4,1	72728	313836223	BF	seconds	minutes	0.000000	0.000499	0.019471	0.000000
rationalPower1,1,4,1	72728	313836223	BF	seconds	hours	0.000000	0.006998	0.011384	0.000000
rationalPower1,1,4,1	72728	313836223	BF	seconds	days	0.000000	0.002000	0.010197	0.000000
rationalPower1,1,4,1	72728	313836223	BF	seconds	months	0.000000	0.003499	0.010053	0.000000
rationalPower1,1,4,1	72728	313836223	BF	seconds	years	0.000000	0.004000	0.010000	0.000000
rationalPower1,1,4,1	72728	313836223	BF	minutes	seconds	0.076989	0.000500	0.587606	0.000000
rationalPower1,1,4,1	72728	313836223	BF	minutes	minutes	0.000000	0.000500	0.041548	0.000000
rationalPower1,1,4,1	72728	313836223	BF	minutes	hours	0.000000	0.001498	0.011855	0.000000
rationalPower1,1,4,1	72728	313836223	BF	minutes	days	0.000000	0.001999	0.010227	0.000000
rationalPower1,1,4,1	72728	313836223	BF	minutes	months	0.000000	0.002500	0.010059	0.000000
rationalPower1,1,4,1	72728	313836223	BF	hours	seconds	0.159912	0.000500	0.941783	0.000000
rationalPower1,1,4,1	72728	313836223	BF	hours	minutes	0.000000	0.000500	0.164249	0.000000
rationalPower1,1,4,1	72728	313836223	BF	hours	hours	0.000000	0.000500	0.016043	0.000000
rationalPower1,1,4,1	72728	313836223	BF	hours	days	0.000000	0.003000	0.010375	0.000000
rationalPower1,1,4,1	72728	313836223	BF	hours	months	0.000000	0.002499	0.010070	0.000000
rationalPower1,1,4,1	72728	313836223	BF	days	seconds	0.192870	0.000500	0.986494	0.000000
rationalPower1,1,4,1	72728	313836223	BF	days	minutes	0.000000	0.000500	0.455121	0.000000
rationalPower1,1,4,1	72728	313836223	BF	days	hours	0.000000	0.000500	0.035691	0.000000
rationalPower1,1,4,1	72728	313836223	BF	days	days	0.000000	0.003000	0.010973	0.000000
rationalPower1,1,4,1	72728	313836223	BF	days	months	0.000000	0.002500	0.010106	0.000000
rationalPower1,1,4,1	72728	313836223	BF	months	seconds	0.164869	0.000500	0.995361	0.000000
rationalPower1,1,4,1	72728	313836223	BF	months	minutes	0.000000	0.000500	0.703331	0.000000
rationalPower1,1,4,1	72728	313836223	BF	months	hours	0.000000	0.000500	0.090615	0.000000
rationalPower1,1,4,1	72728	313836223	BF	months	days	0.000000	0.000500	0.012463	0.000000
rationalPower1,1,4,1	72728	313836223	BF	months	months	0.000000	0.001000	0.010304	0.000000
rationalPower1,1,4,1	72728	313836223	BF	years	seconds	1.000000	0.000000	0.999999	0.000000
rationalPower1,1,8,1	102483	313836223	BF	subsecond	seconds	0.118644	0.000500	0.035120	0.000000
rationalPower1,1,8,1	102483	313836223	BF	subsecond	minutes	0.000000	0.000500	0.018473	0.000000
rationalPower1,1,8,1	102483	313836223	BF	subsecond	hours	0.000000	0.001000	0.010592	0.000000
rationalPower1,1,8,1	102483	313836223	BF	subsecond	days	0.000000	0.011999	0.010222	0.000000
rationalPower1,1,8,1	102483	313836223	BF	subsecond	months	0.000000	0.004000	0.010048	0.000000
rationalPower1,1,8,1	102483	313836223	BF	subsecond	years	0.000000	0.007000	0.010000	0.000000
rationalPower1,1,8,1	102483	313836223	BF	seconds	seconds	0.036771	0.000500	0.090750	0.000000
rationalPower1,1,8,1	102483	313836223	BF	seconds	minutes	0.000000	0.000500	0.016862	0.000000
rationalPower1,1,8,1	102483	313836223	BF	seconds	hours	0.000000	0.008999	0.010976	0.000000
rationalPower1,1,8,1	102483	313836223	BF	seconds	days	0.000000	0.001499	0.010177	0.000000
rationalPower1,1,8,1	102483	313836223	BF	seconds	months	0.000000	0.003498	0.010036	0.000000
rationalPower1,1,8,1	102483	313836223	BF	seconds	years	0.000000	0.007000	0.010000	0.000000
rationalPower1,1,8,1	102483	313836223	BF	minutes	seconds	0.063775	0.000500	0.523711	0.000000
rationalPower1,1,8,1	102483	313836223	BF	minutes	minutes	0.000000	0.000499	0.033362	0.000000
rationalPower1,1,8,1	102483	313836223	BF	minutes	hours	0.000000	0.021997	0.011315	0.000000
rationalPower1,1,8,1	102483	313836223	BF	minutes	days	0.000000	0.001500	0.010172	0.000000
rationalPower1,1,8,1	102483	313836223	BF	minutes	months	0.000000	0.003500	0.010041	0.000000
rationalPower1,1,8,1	102483	313836223	BF	hours	seconds	0.150332	0.000500	0.882671	0.000000
rationalPower1,1,8,1	102483	313836223	BF	hours	minutes	0.000737	0.000500	0.107193	0.000000
rationalPower1,1,8,1	102483	313836223	BF	hours	hours	0.000000	0.000500	0.014039	0.000000
rationalPower1,1,8,1	102483	313836223	BF	hours	days	0.000000	0.001499	0.010228	0.000000
rationalPower1,1,8,1	102483	313836223	BF	hours	months	0.000000	0.003500	0.010043	0.000000
rationalPower1,1,8,1	102483	313836223	BF	days	seconds	0.192870	0.000500	0.982391	0.000000
rationalPower1,1,8,1	102483	313836223	BF	days	minutes	0.000000	0.000500	0.387333	0.000000
rationalPower1,1,8,1	102483	313836223	BF	days	hours	0.000000	0.000500	0.031313	0.000000
rationalPower1,1,8,1	102483	313836223	BF	days	days	0.000000	0.001000	0.010838	0.000000
rationalPower1,1,8,1	102483	313836223	BF	days	months	0.000000	0.002500	0.010084	0.000000
rationalPower1,1,8,1	102483	313836223	BF	months	seconds	0.164869	0.000500	0.994372	0.000000
rationalPower1,1,8,1	102483	313836223	BF	months	minutes	0.000000	0.000500	0.687212	0.000000
rationalPower1,1,8,1	102483	313836223	BF	months	hours	0.000000	0.000500	0.073971	0.000000
rationalPower1,1,8,1	102483	313836223	BF	months	days	0.000000	0.000500	0.012093	0.000000
rationalPower1,1,8,1	102483	313836223	BF	months	months	0.000000	0.002000	0.010232	0.000000
rationalPower1,1,8,1	102483	313836223	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,16,1	145388	313836223	BF	subsecond	seconds	0.152542	0.000500	0.028483	0.000000
rationalPower1,1,16,1	145388	313836223	BF	subsecond	minutes	0.000000	0.000500	0.014832	0.000000
rationalPower1,1,16,1	145388	313836223	BF	subsecond	hours	0.000000	0.001000	0.010709	0.000000
rationalPower1,1,16,1	145388	313836223	BF	subsecond	days	0.000000	0.001000	0.010155	0.000000
rationalPower1,1,16,1	145388	313836223	BF	subsecond	months	0.000000	0.001000	0.010024	0.000000
rationalPower1,1,16,1	145388	313836223	BF	subsecond	years	0.000000	0.192000	0.010000	0.000000
rationalPower1,1,16,1	145388	313836223	BF	seconds	seconds	0.054869	0.000500	0.071471	0.000000
rationalPower1,1,16,1	145388	313836223	BF	seconds	minutes	0.000000	0.000500	0.015369	0.000000
rationalPower1,1,16,1	145388	313836223	BF	seconds	hours	0.000000	0.094982	0.010713	0.000000
rationalPower1,1,16,1	145388	313836223	BF	seconds	days	0.000000	0.001486	0.010111	0.000000
rationalPower1,1,16,1	145388	313836223	BF	seconds	months	0.000000	0.003490	0.010028	0.000000
