#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,8,1	521	313814094	CMS	seconds	days	0.000458	0.001499	0.001553	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	months	0.000108	0.001500	0.000418	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	seconds	1.219391	0.000500	1.999900	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	minutes	0.076507	0.000500	0.367435	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	hours	0.004402	0.000500	0.018123	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	days	0.000588	0.001500	0.002143	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	months	0.000100	0.001000	0.000444	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	seconds	1.433714	0.000500	1.999951	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	minutes	0.190430	0.000500	0.772513	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	hours	0.009828	0.000500	0.048375	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	days	0.000540	0.000500	0.002583	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	months	0.000102	0.001500	0.000495	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	seconds	1.597300	0.000500	1.999978	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	minutes	0.208208	0.000500	0.900849	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	hours	0.031725	0.000500	0.130728	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	days	0.001460	0.000500	0.006402	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	months	0.000122	0.001500	0.000542	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	seconds	1.390169	0.000500	1.999981	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	minutes	0.214110	0.000500	0.920468	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	hours	0.038738	0.000000	0.143739	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	days	0.003360	0.000500	0.015469	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	months	0.000355	0.001000	0.001293	0.000000
rationalPower1,4,8,1	521	313814094	CMS	years	seconds	0.000099	0.000000	2.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	seconds	0.223832	0.000000	0.583300	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	minutes	0.020956	0.002000	0.119970	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	hours	0.002553	0.003500	0.010154	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	days	0.000489	0.001000	0.001783	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	months	0.000101	0.001000	0.000307	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	years	0.000000	0.002000	0.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	seconds	0.374594	0.000500	1.999900	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	minutes	0.023953	0.000500	0.080146	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	hours	0.002525	0.001498	0.008012	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	days	0.000360	0.002000	0.001561	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	months	0.000069	0.001500	0.000305	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	seconds	1.049023	0.000499	1.999900	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	minutes	0.057290	0.000499	0.294231	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	hours	0.003704	0.000500	0.016677	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	days	0.000362	0.001000	0.001587	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	months	0.000069	0.001000	0.000336	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	seconds	1.347534	0.000500	1.999945	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	minutes	0.166750	0.000500	0.751278	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	hours	0.007217	0.000500	0.036304	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	days	0.000457	0.001500	0.001906	0.000000
rationalPower1,4,16,1	889	313814094	CMS	hours	months	0.000083	0.003499	0.000323	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	seconds	1.588536	0.000499	1.999976	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	minutes	0.206201	0.000499	0.869328	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	hours	0.025306	0.000500	0.122917	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	days	0.001090	0.000500	0.004839	0.000000
rationalPower1,4,16,1	889	313814094	CMS	days	months	0.000086	0.002500	0.000398	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	seconds	1.402802	0.000500	1.999980	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	minutes	0.213158	0.000500	0.918098	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	hours	0.040462	0.000500	0.142817	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	days	0.002789	0.004500	0.013779	0.000000
rationalPower1,4,16,1	889	313814094	CMS	months	months	0.000289	0.002500	0.001107	0.000000
rationalPower1,4,16,1	889	313814094	CMS	years	seconds	0.000099	0.000000	2.000000	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	seconds	0.253950	0.000500	0.666633	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	minutes	0.028630	0.000500	0.130885	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	hours	0.002632	0.001000	0.015764	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	days	0.000706	0.003999	0.002117	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	months	0.000098	0.008000	0.000254	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	subsecond	years	0.000000	0.009000	0.000000	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	seconds	0.382579	0.000500	1.999900	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	minutes	0.029550	0.000500	0.099867	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	hours	0.003079	0.006999	0.011604	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	days	0.000368	0.002500	0.001491	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	months	0.000063	0.001500	0.000252	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	seconds	1.080965	0.000500	1.999900	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	minutes	0.064701	0.000500	0.322209	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	hours	0.003619	0.003999	0.016476	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	days	0.000310	0.003499	0.001349	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	minutes	months	0.000069	0.001500	0.000286	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	seconds	1.464545	0.000500	1.999954	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	minutes	0.173951	0.000500	0.730132	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	hours	0.007065	0.000500	0.034730	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	days	0.000376	0.004500	0.001754	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	months	0.000046	0.003999	0.000222	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	seconds	1.601049	0.000500	1.999976	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	minutes	0.199132	0.000500	0.879318	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	hours	0.021077	0.000500	0.106839	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	days	0.000924	0.000500	0.003768	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	months	0.000064	0.003999	0.000274	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	seconds	1.393250	0.000500	1.999980	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	minutes	0.207696	0.000500	0.912926	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	hours	0.034047	0.000500	0.138204	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	days	0.001742	0.000500	0.008982	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	months	0.000178	0.001000	0.000692	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	years	seconds	0.000100	0.000000	2.000000	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	seconds	0.104236	0.002500	0.306263	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	minutes	0.022037	0.001000	0.086196	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	hours	0.001842	0.004000	0.011375	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	days	0.000340	0.001500	0.001635	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	months	0.000069	0.006000	0.000191	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	seconds	0.268821	0.000500	1.999900	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	minutes	0.018696	0.000500	0.059400	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	hours	0.002190	0.001500	0.008321	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	days	0.000339	0.001500	0.001414	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	seconds	months	0.000052	0.001499	0.000189	0.000000
