#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,1,16,1	148878	329573348	BF	seconds	months	0.000000	0.003499	0.010702	0.000000
rationalPower1,1,16,1	148878	329573348	BF	seconds	years	0.000000	0.003000	0.010000	0.000000
rationalPower1,1,16,1	148878	329573348	BF	minutes	seconds	0.088768	0.000500	0.864697	0.000000
rationalPower1,1,16,1	148878	329573348	BF	minutes	minutes	0.002298	0.000500	0.158848	0.000000
rationalPower1,1,16,1	148878	329573348	BF	minutes	hours	0.000000	0.001000	0.022329	0.000000
rationalPower1,1,16,1	148878	329573348	BF	minutes	days	0.000000	0.002500	0.011399	0.000000
rationalPower1,1,16,1	148878	329573348	BF	minutes	months	0.000000	0.007499	0.010635	0.000000
rationalPower1,1,16,1	148878	329573348	BF	hours	seconds	0.181282	0.000500	0.976800	0.000000
rationalPower1,1,16,1	148878	329573348	BF	hours	minutes	0.000000	0.000500	0.408350	0.000000
rationalPower1,1,16,1	148878	329573348	BF	hours	hours	0.000000	0.000500	0.036369	0.000000
rationalPower1,1,16,1	148878	329573348	BF	hours	days	0.000000	0.001500	0.012549	0.000000
rationalPower1,1,16,1	148878	329573348	BF	hours	months	0.000000	0.002499	0.010190	0.000000
rationalPower1,1,16,1	148878	329573348	BF	days	seconds	0.261251	0.000500	0.996690	0.000000
rationalPower1,1,16,1	148878	329573348	BF	days	minutes	0.040912	0.000500	0.741851	0.000000
rationalPower1,1,16,1	148878	329573348	BF	days	hours	0.001499	0.000500	0.151811	0.000000
rationalPower1,1,16,1	148878	329573348	BF	days	days	0.000000	0.001500	0.014586	0.000000
rationalPower1,1,16,1	148878	329573348	BF	days	months	0.000000	0.002499	0.010415	0.000000
rationalPower1,1,16,1	148878	329573348	BF	months	seconds	0.391371	0.000500	0.999365	0.000000
rationalPower1,1,16,1	148878	329573348	BF	months	minutes	0.095532	0.000500	0.944780	0.000000
rationalPower1,1,16,1	148878	329573348	BF	months	hours	0.019763	0.000500	0.272955	0.000000
rationalPower1,1,16,1	148878	329573348	BF	months	days	0.000000	0.001500	0.024263	0.000000
rationalPower1,1,16,1	148878	329573348	BF	months	months	0.000000	0.002000	0.013215	0.000000
rationalPower1,1,16,1	148878	329573348	BF	years	seconds	1.000000	0.000000	0.999997	0.000000
rationalPower1,1,32,1	210214	329573348	BF	subsecond	seconds	0.152542	0.000500	0.148782	0.000000
rationalPower1,1,32,1	210214	329573348	BF	subsecond	minutes	0.000000	0.000500	0.066874	0.000000
rationalPower1,1,32,1	210214	329573348	BF	subsecond	hours	0.000000	0.001000	0.010938	0.000000
rationalPower1,1,32,1	210214	329573348	BF	subsecond	days	0.000000	0.004000	0.011523	0.000000
rationalPower1,1,32,1	210214	329573348	BF	subsecond	months	0.000000	0.006000	0.010702	0.000000
rationalPower1,1,32,1	210214	329573348	BF	subsecond	years	0.000000	0.009000	0.010000	0.000000
rationalPower1,1,32,1	210214	329573348	BF	seconds	seconds	0.039069	0.000500	0.188812	0.000000
rationalPower1,1,32,1	210214	329573348	BF	seconds	minutes	0.000000	0.000500	0.066535	0.000000
rationalPower1,1,32,1	210214	329573348	BF	seconds	hours	0.000000	0.001000	0.011254	0.000000
rationalPower1,1,32,1	210214	329573348	BF	seconds	days	0.000000	0.001500	0.011561	0.000000
rationalPower1,1,32,1	210214	329573348	BF	seconds	months	0.000000	0.004499	0.010701	0.000000
rationalPower1,1,32,1	210214	329573348	BF	seconds	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,1,32,1	210214	329573348	BF	minutes	seconds	0.060615	0.000499	0.829147	0.000000
rationalPower1,1,32,1	210214	329573348	BF	minutes	minutes	0.000862	0.000500	0.155257	0.000000
rationalPower1,1,32,1	210214	329573348	BF	minutes	hours	0.000000	0.001000	0.022073	0.000000
rationalPower1,1,32,1	210214	329573348	BF	minutes	days	0.000000	0.001499	0.011423	0.000000
rationalPower1,1,32,1	210214	329573348	BF	minutes	months	0.000000	0.004500	0.010634	0.000000
rationalPower1,1,32,1	210214	329573348	BF	hours	seconds	0.151069	0.000500	0.927600	0.000000
rationalPower1,1,32,1	210214	329573348	BF	hours	minutes	0.000000	0.000500	0.405015	0.000000
rationalPower1,1,32,1	210214	329573348	BF	hours	hours	0.000000	0.000500	0.036046	0.000000
rationalPower1,1,32,1	210214	329573348	BF	hours	days	0.000000	0.001499	0.012532	0.000000
rationalPower1,1,32,1	210214	329573348	BF	hours	months	0.000000	0.004499	0.010185	0.000000
rationalPower1,1,32,1	210214	329573348	BF	days	seconds	0.254822	0.000500	0.996650	0.000000
rationalPower1,1,32,1	210214	329573348	BF	days	minutes	0.040912	0.000500	0.738660	0.000000
rationalPower1,1,32,1	210214	329573348	BF	days	hours	0.001499	0.000500	0.151039	0.000000
rationalPower1,1,32,1	210214	329573348	BF	days	days	0.000000	0.001000	0.014535	0.000000
rationalPower1,1,32,1	210214	329573348	BF	days	months	0.000000	0.003500	0.010415	0.000000
rationalPower1,1,32,1	210214	329573348	BF	months	seconds	0.391371	0.000500	0.999382	0.000000
rationalPower1,1,32,1	210214	329573348	BF	months	minutes	0.095532	0.000500	0.944646	0.000000
rationalPower1,1,32,1	210214	329573348	BF	months	hours	0.019763	0.000500	0.271195	0.000000
rationalPower1,1,32,1	210214	329573348	BF	months	days	0.000000	0.001000	0.024098	0.000000
rationalPower1,1,32,1	210214	329573348	BF	months	months	0.000000	0.001500	0.013215	0.000000
rationalPower1,1,32,1	210214	329573348	BF	years	seconds	1.000000	0.000000	0.999995	0.000000
rationalPower1,1,64,1	297515	329573348	BF	subsecond	seconds	0.254237	0.000500	0.148782	0.000000
rationalPower1,1,64,1	297515	329573348	BF	subsecond	minutes	0.000000	0.001000	0.066851	0.000000
rationalPower1,1,64,1	297515	329573348	BF	subsecond	hours	0.000000	0.005000	0.010699	0.000000
rationalPower1,1,64,1	297515	329573348	BF	subsecond	days	0.000000	0.005499	0.011527	0.000000
rationalPower1,1,64,1	297515	329573348	BF	subsecond	months	0.000000	0.016999	0.010703	0.000000
rationalPower1,1,64,1	297515	329573348	BF	subsecond	years	0.000000	0.027000	0.010000	0.000000
rationalPower1,1,64,1	297515	329573348	BF	seconds	seconds	0.084746	0.000500	0.176032	0.000000
rationalPower1,1,64,1	297515	329573348	BF	seconds	minutes	0.000000	0.000500	0.067314	0.000000
rationalPower1,1,64,1	297515	329573348	BF	seconds	hours	0.000000	0.002500	0.011047	0.000000
rationalPower1,1,64,1	297515	329573348	BF	seconds	days	0.000000	0.003499	0.010316	0.000000
rationalPower1,1,64,1	297515	329573348	BF	seconds	months	0.000000	0.019500	0.010702	0.000000
rationalPower1,1,64,1	297515	329573348	BF	seconds	years	0.000000	0.021000	0.010000	0.000000
rationalPower1,1,64,1	297515	329573348	BF	minutes	seconds	0.052858	0.000500	0.813697	0.000000
rationalPower1,1,64,1	297515	329573348	BF	minutes	minutes	0.001724	0.000500	0.155852	0.000000
rationalPower1,1,64,1	297515	329573348	BF	minutes	hours	0.000000	0.002500	0.021831	0.000000
rationalPower1,1,64,1	297515	329573348	BF	minutes	days	0.000000	0.003500	0.011365	0.000000
rationalPower1,1,64,1	297515	329573348	BF	minutes	months	0.000000	0.017498	0.010635	0.000000
rationalPower1,1,64,1	297515	329573348	BF	hours	seconds	0.128961	0.000500	0.906477	0.000000
rationalPower1,1,64,1	297515	329573348	BF	hours	minutes	0.000000	0.000500	0.406146	0.000000
rationalPower1,1,64,1	297515	329573348	BF	hours	hours	0.000000	0.001000	0.036143	0.000000
rationalPower1,1,64,1	297515	329573348	BF	hours	days	0.000000	0.003500	0.012226	0.000000
rationalPower1,1,64,1	297515	329573348	BF	hours	months	0.000000	0.016499	0.010187	0.000000
rationalPower1,1,64,1	297515	329573348	BF	days	seconds	0.248393	0.000500	0.996650	0.000000
rationalPower1,1,64,1	297515	329573348	BF	days	minutes	0.040912	0.000500	0.733989	0.000000
rationalPower1,1,64,1	297515	329573348	BF	days	hours	0.001499	0.000500	0.138133	0.000000
rationalPower1,1,64,1	297515	329573348	BF	days	days	0.000000	0.002500	0.014535	0.000000
rationalPower1,1,64,1	297515	329573348	BF	days	months	0.000000	0.017499	0.010406	0.000000
rationalPower1,1,64,1	297515	329573348	BF	months	seconds	0.391371	0.002000	0.999346	0.000000
rationalPower1,1,64,1	297515	329573348	BF	months	minutes	0.095532	0.000500	0.944523	0.000000
rationalPower1,1,64,1	297515	329573348	BF	months	hours	0.019763	0.000500	0.269725	0.000000
rationalPower1,1,64,1	297515	329573348	BF	months	days	0.000000	0.001500	0.023991	0.000000
rationalPower1,1,64,1	297515	329573348	BF	months	months	0.000000	0.013499	0.013215	0.000000
rationalPower1,1,64,1	297515	329573348	BF	years	seconds	1.000000	0.000000	0.999994	0.000000
rationalPower1,1,128,1	420268	329573348	BF	subsecond	seconds	0.389831	0.001000	0.148782	0.000000
rationalPower1,1,128,1	420268	329573348	BF	subsecond	minutes	0.000000	0.001000	0.066748	0.000000
rationalPower1,1,128,1	420268	329573348	BF	subsecond	hours	0.000000	0.001000	0.010731	0.000000
rationalPower1,1,128,1	420268	329573348	BF	subsecond	days	0.000000	0.009999	0.011502	0.000000
rationalPower1,1,128,1	420268	329573348	BF	subsecond	months	0.000000	0.020999	0.010701	0.000000
rationalPower1,1,128,1	420268	329573348	BF	subsecond	years	0.000000	0.035000	0.010000	0.000000
rationalPower1,1,128,1	420268	329573348	BF	seconds	seconds	0.176386	0.000500	0.160145	0.000000
rationalPower1,1,128,1	420268	329573348	BF	seconds	minutes	0.000575	0.002000	0.066282	0.000000
rationalPower1,1,128,1	420268	329573348	BF	seconds	hours	0.000000	0.001500	0.010888	0.000000
rationalPower1,1,128,1	420268	329573348	BF	seconds	days	0.000000	0.005498	0.010319	0.000000
rationalPower1,1,128,1	420268	329573348	BF	seconds	months	0.000000	0.011500	0.010700	0.000000
rationalPower1,1,128,1	420268	329573348	BF	seconds	years	0.000000	0.009000	0.010000	0.000000
rationalPower1,1,128,1	420268	329573348	BF	minutes	seconds	0.037633	0.000500	0.642187	0.000000
rationalPower1,1,128,1	420268	329573348	BF	minutes	minutes	0.001436	0.000500	0.154512	0.000000
rationalPower1,1,128,1	420268	329573348	BF	minutes	hours	0.000000	0.001499	0.021891	0.000000
rationalPower1,1,128,1	420268	329573348	BF	minutes	days	0.000000	0.004499	0.011366	0.000000
rationalPower1,1,128,1	420268	329573348	BF	minutes	months	0.000000	0.011500	0.010633	0.000000
rationalPower1,1,128,1	420268	329573348	BF	hours	seconds	0.093589	0.000500	0.741281	0.000000
rationalPower1,1,128,1	420268	329573348	BF	hours	minutes	0.000000	0.000500	0.401325	0.000000
rationalPower1,1,128,1	420268	329573348	BF	hours	hours	0.000000	0.001000	0.035948	0.000000
rationalPower1,1,128,1	420268	329573348	BF	hours	days	0.000000	0.004497	0.012215	0.000000
rationalPower1,1,128,1	420268	329573348	BF	hours	months	0.000000	0.010499	0.010184	0.000000
rationalPower1,1,128,1	420268	329573348	BF	days	seconds	0.240795	0.000500	0.996550	0.000000
rationalPower1,1,128,1	420268	329573348	BF	days	minutes	0.040912	0.000500	0.733147	0.000000
rationalPower1,1,128,1	420268	329573348	BF	days	hours	0.001499	0.000500	0.137071	0.000000
rationalPower1,1,128,1	420268	329573348	BF	days	days	0.000000	0.001500	0.014515	0.000000
rationalPower1,1,128,1	420268	329573348	BF	days	months	0.000000	0.008499	0.010404	0.000000
rationalPower1,1,128,1	420268	329573348	BF	months	seconds	0.391371	0.000500	0.999411	0.000000
rationalPower1,1,128,1	420268	329573348	BF	months	minutes	0.095532	0.000500	0.944474	0.000000
rationalPower1,1,128,1	420268	329573348	BF	months	hours	0.019763	0.000500	0.269297	0.000000
rationalPower1,1,128,1	420268	329573348	BF	months	days	0.000000	0.001500	0.023958	0.000000
rationalPower1,1,128,1	420268	329573348	BF	months	months	0.000000	0.012499	0.013217	0.000000
rationalPower1,1,128,1	420268	329573348	BF	years	seconds	1.000000	0.000000	0.999991	0.000000
