#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:p99	ci-width:p99	ci-miss-rate
rationalPower1,1,16,1	145353	313814094	BF	seconds	days	0.000000	0.003500	0.010228	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	months	0.000000	0.014499	0.010038	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	years	0.000000	0.004000	0.010000	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	seconds	0.052284	0.000500	0.708983	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	minutes	0.000000	0.001000	0.063705	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	hours	0.000000	0.002500	0.011742	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	days	0.000000	0.002500	0.010244	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	months	0.000000	0.013499	0.010037	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	seconds	0.136330	0.000500	0.999916	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	minutes	0.000000	0.000500	0.236498	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	hours	0.000000	0.001000	0.017063	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	days	0.000000	0.002000	0.010305	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	months	0.000000	0.028998	0.010053	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	seconds	0.170660	0.000500	0.999944	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	minutes	0.000000	0.000500	0.550172	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	hours	0.000000	0.001000	0.040701	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	days	0.000000	0.005999	0.011368	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	months	0.000000	0.010999	0.010075	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	seconds	0.177196	0.000500	0.999973	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	minutes	0.000000	0.000500	0.821337	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	hours	0.000000	0.000500	0.111855	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	days	0.000000	0.012498	0.014392	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	months	0.000000	0.019999	0.010195	0.000000
rationalPower1,1,16,1	145353	313814094	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	seconds	0.135593	0.001000	0.225747	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	minutes	0.000000	0.001000	0.012349	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	hours	0.000000	0.001000	0.010514	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	days	0.000000	0.001000	0.010074	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	months	0.000000	0.002000	0.010015	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	years	0.000000	0.011000	0.010000	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	seconds	0.073255	0.001500	0.117923	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	minutes	0.000287	0.001500	0.018177	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	hours	0.000000	0.001000	0.010803	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	days	0.000000	0.001500	0.010128	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	months	0.000000	0.005500	0.010025	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	years	0.000000	0.019000	0.010000	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	seconds	0.042229	0.000500	0.635849	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	minutes	0.000000	0.001500	0.047429	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	hours	0.000000	0.001499	0.011169	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	days	0.000000	0.001500	0.010138	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	months	0.000000	0.007498	0.010025	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	seconds	0.113486	0.000500	0.999890	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	minutes	0.000000	0.001000	0.154836	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	hours	0.000000	0.001000	0.014195	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	days	0.000000	0.002500	0.010302	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	months	0.000000	0.004500	0.010035	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	seconds	0.168907	0.000500	0.999942	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	minutes	0.000000	0.000500	0.516666	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	hours	0.000000	0.001000	0.034446	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	days	0.000000	0.001000	0.011023	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	months	0.000000	0.004000	0.010057	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	seconds	0.177196	0.000500	0.999973	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	minutes	0.000000	0.001000	0.778277	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	hours	0.000000	0.003000	0.102611	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	days	0.000000	0.001000	0.013677	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	months	0.000000	0.003000	0.010144	0.000000
rationalPower1,1,32,1	204829	313814094	BF	years	seconds	1.000000	0.000000	0.999996	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	seconds	0.203390	0.001000	0.225747	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	minutes	0.000000	0.010000	0.012349	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	hours	0.000000	0.001000	0.010386	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	days	0.000000	0.006000	0.010058	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	months	0.000000	0.018999	0.010011	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	years	0.000000	0.037000	0.010000	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	seconds	0.113186	0.001000	0.097953	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	minutes	0.000287	0.001500	0.016320	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	hours	0.000000	0.002000	0.010687	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	days	0.000000	0.005500	0.010112	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	months	0.000000	0.024999	0.010019	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	years	0.000000	0.033000	0.010000	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	seconds	0.031313	0.000500	0.523334	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	minutes	0.000000	0.001500	0.038360	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	hours	0.000000	0.002000	0.010939	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	days	0.000000	0.005500	0.010118	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	months	0.000000	0.025498	0.010019	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	seconds	0.092115	0.000500	0.999878	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	minutes	0.000000	0.001000	0.107589	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	hours	0.000000	0.002000	0.012842	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	days	0.000000	0.007499	0.010144	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	months	0.000000	0.027499	0.010023	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	seconds	0.161309	0.000500	0.999938	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	minutes	0.000000	0.000500	0.400803	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	hours	0.000000	0.003500	0.027150	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	days	0.000000	0.007999	0.010719	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	months	0.000000	0.028497	0.010033	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	seconds	0.174114	0.000500	0.999945	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	minutes	0.000000	0.000500	0.722296	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	hours	0.000000	0.002000	0.079689	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	days	0.000000	0.003500	0.012898	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	months	0.000000	0.019999	0.010093	0.000000
rationalPower1,1,64,1	290491	313814094	BF	years	seconds	1.000000	0.000000	0.999995	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	seconds	0.305085	0.001000	0.225747	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	minutes	0.000000	0.001000	0.011927	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	hours	0.000000	0.001000	0.010131	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	days	0.000000	0.002000	0.010030	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	months	0.000000	0.024999	0.010012	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	years	0.000000	0.023000	0.010000	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	seconds	0.213157	0.001500	0.068808	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	minutes	0.001724	0.001000	0.014520	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	hours	0.000000	0.008999	0.010407	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	days	0.000000	0.003499	0.010065	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	months	0.000000	0.010499	0.010013	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	years	0.000000	0.018000	0.010000	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	seconds	0.032175	0.001000	0.385929	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	minutes	0.000287	0.001000	0.030073	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	hours	0.000000	0.001500	0.010628	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	days	0.000000	0.004000	0.010070	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	months	0.000000	0.009999	0.010013	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	seconds	0.072218	0.000500	0.999474	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	minutes	0.000000	0.001500	0.084015	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	hours	0.000000	0.001000	0.012334	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	days	0.000000	0.002500	0.010144	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	months	0.000000	0.009500	0.010018	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	seconds	0.157218	0.000500	0.999933	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	minutes	0.000000	0.000500	0.350435	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	hours	0.000000	0.003000	0.022644	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	days	0.000000	0.002500	0.010449	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	months	0.000000	0.008000	0.010028	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	seconds	0.174114	0.000500	0.999945	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	minutes	0.000000	0.000500	0.683605	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	hours	0.000000	0.001000	0.055960	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	days	0.000000	0.001000	0.011873	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	months	0.000000	0.021999	0.010080	0.000000
rationalPower1,1,128,1	409466	313814094	BF	years	seconds	1.000000	0.000000	0.999993	0.000000
