#decay	# windows in store	# elements in stream	query	age class	length class	error:p99	latency:p99	ci-width:p99	ci-miss-rate
rationalPower1,4,4,1	302	313814094	CMS	months	minutes	0.437248	0.000500	1.608472	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	hours	0.082026	0.000000	0.205453	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	days	0.011647	0.000500	0.037345	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	months	0.000792	0.001000	0.001780	0.000000
rationalPower1,4,4,1	302	313814094	CMS	years	seconds	0.000100	0.001000	2.000000	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	seconds	0.454609	0.001000	1.999900	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	minutes	0.052848	0.001000	0.501116	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	hours	0.004477	0.001000	0.021975	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	days	0.000587	0.001000	0.001866	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	months	0.000109	0.008000	0.000416	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	seconds	0.814364	0.001500	1.999900	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	minutes	0.078730	0.001500	0.305700	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	hours	0.007729	0.001500	0.025596	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	days	0.000762	0.002000	0.001942	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	months	0.000233	0.003999	0.000422	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	seconds	2.280124	0.000500	1.999900	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	minutes	0.266946	0.001500	1.229952	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	hours	0.007535	0.001500	0.035719	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	days	0.001333	0.002000	0.003846	0.000000
rationalPower1,4,8,1	521	313814094	CMS	minutes	months	0.000168	0.001000	0.000465	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	seconds	2.561649	0.001500	1.999951	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	minutes	0.428109	0.000500	1.568913	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	hours	0.023218	0.001500	0.089683	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	days	0.001280	0.003999	0.004762	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	months	0.000160	0.003999	0.000546	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	seconds	2.716569	0.003500	1.999978	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	minutes	0.425217	0.000500	1.603953	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	hours	0.087491	0.000500	0.196287	0.000000
